Time,HMR,Current,Voltage,Vibration,Temp,Failure
1:23:52 AM,20001,2456,598,3,45,N
1:23:53 AM,20001,2491,599,4,37,N
1:23:54 AM,20001,2497,603,3,46,N
1:23:55 AM,20001,2491,603,2,40,N
1:23:56 AM,20001,2461,596,3,40,N
1:23:57 AM,20001,2480,595,5,39,N
1:23:58 AM,20001,2474,595,4,36,N
1:23:59 AM,20001,2485,603,3,32,N
1:24:00 AM,20001,2485,602,3,48,N
1:24:01 AM,20001,2471,602,5,50,N
1:24:02 AM,20001,2496,599,2,27,N
1:24:03 AM,20001,2457,595,3,36,N
1:24:04 AM,20001,2459,603,2,35,N
1:24:05 AM,20001,2463,598,4,49,N
1:24:06 AM,20001,2482,602,5,25,N
1:24:07 AM,20001,2499,595,4,26,N
1:24:08 AM,20001,2493,597,3,40,N
1:24:09 AM,20001,2500,596,4,48,N
1:24:10 AM,20001,2480,598,2,30,N
1:24:11 AM,20001,2468,603,5,40,N
1:24:12 AM,20001,2450,595,4,41,N
1:24:13 AM,20001,2472,601,5,43,N
1:24:14 AM,20001,2467,599,2,49,N
1:24:15 AM,20001,2463,603,4,29,N
1:24:16 AM,20001,2500,595,3,35,N
1:24:17 AM,20001,2455,596,3,41,N
1:24:18 AM,20001,2471,599,4,34,N
1:24:19 AM,20001,2477,597,4,45,N
1:24:20 AM,20001,2484,597,3,27,N
1:24:21 AM,20001,2480,599,2,33,N
1:24:22 AM,20001,2489,595,3,41,N
1:24:23 AM,20001,2462,595,4,33,N
1:24:24 AM,20001,2490,596,2,41,N
1:24:25 AM,20001,2474,597,3,41,N
1:24:26 AM,20001,2456,602,5,32,N
1:24:27 AM,20001,2495,595,5,49,N
1:24:28 AM,20001,2452,603,3,43,N
1:24:29 AM,20001,2456,599,2,50,N
1:24:30 AM,20001,2471,599,4,40,N
1:24:31 AM,20001,2479,598,4,44,N
1:24:32 AM,20001,2451,600,5,41,N
1:24:33 AM,20001,2451,597,4,46,N
1:24:34 AM,20001,2467,597,5,46,N
1:24:35 AM,20001,2483,602,3,40,N
1:24:36 AM,20001,2482,598,5,26,N
1:24:37 AM,20001,2484,602,3,32,N
1:24:38 AM,20001,2470,602,4,50,N
1:24:39 AM,20001,2486,600,4,33,N
1:24:40 AM,20001,2480,601,4,26,N
1:24:41 AM,20001,2450,603,3,37,N
1:24:42 AM,20001,2489,598,4,46,N
1:24:43 AM,20001,2465,600,4,48,N
1:24:44 AM,20001,2476,597,2,49,N
1:24:45 AM,20001,2455,601,2,38,N
1:24:46 AM,20001,2457,600,5,42,N
1:24:47 AM,20001,2469,597,5,32,N
1:24:48 AM,20001,2453,595,2,47,N
1:24:49 AM,20001,2462,598,2,49,N
1:24:50 AM,20001,2464,599,2,33,N
1:24:51 AM,20001,2490,599,2,28,N
1:24:52 AM,20001,2468,600,2,46,N
1:24:53 AM,20001,2459,600,5,48,N
1:24:54 AM,20001,2489,598,5,33,N
1:24:55 AM,20001,2499,600,5,26,N
1:24:56 AM,20001,2490,600,3,35,N
1:24:57 AM,20001,2462,595,3,26,N
1:24:58 AM,20001,2452,600,2,40,N
1:24:59 AM,20001,2450,599,5,37,N
1:25:00 AM,20001,2472,595,2,33,N
1:25:01 AM,20001,2471,602,3,29,N
1:25:02 AM,20001,2452,596,3,25,N
1:25:03 AM,20001,2461,600,5,27,N
1:25:04 AM,20001,2478,598,3,50,N
1:25:05 AM,20001,2465,599,4,38,N
1:25:06 AM,20001,2457,595,3,49,N
1:25:07 AM,20001,2467,597,5,29,N
1:25:08 AM,20001,2454,597,5,47,N
1:25:09 AM,20001,2453,603,5,37,N
1:25:10 AM,20001,2460,597,2,35,N
1:25:11 AM,20001,2475,599,5,33,N
1:25:12 AM,20001,2482,600,2,31,N
1:25:13 AM,20001,2499,595,5,46,N
1:25:14 AM,20001,2475,598,5,43,N
1:25:15 AM,20001,2487,601,5,32,N
1:25:16 AM,20001,2497,599,4,27,N
1:25:17 AM,20001,2490,603,5,38,N
1:25:18 AM,20001,2483,596,4,32,N
1:25:19 AM,20001,2465,596,2,28,N
1:25:20 AM,20001,2471,602,2,36,N
1:25:21 AM,20001,2495,600,4,30,N
1:25:22 AM,20001,2496,599,2,46,N
1:25:23 AM,20001,2486,595,2,30,N
1:25:24 AM,20001,2494,601,4,38,N
1:25:25 AM,20001,2471,601,5,39,N
1:25:26 AM,20001,2490,602,3,45,N
1:25:27 AM,20001,2484,602,3,25,N
1:25:28 AM,20001,2464,602,4,40,N
1:25:29 AM,20001,2495,595,4,40,N
1:25:30 AM,20001,2491,595,3,36,N
1:25:31 AM,20001,2472,601,2,25,N
1:25:32 AM,20001,2495,603,4,29,N
1:25:33 AM,20001,2495,601,3,48,N
1:25:34 AM,20001,2496,602,3,30,N
1:25:35 AM,20001,2472,596,2,33,N
1:25:36 AM,20001,2463,595,2,33,N
1:25:37 AM,20001,2458,600,2,35,N
1:25:38 AM,20001,2462,597,5,26,N
1:25:39 AM,20001,2488,599,3,30,N
1:25:40 AM,20001,2498,599,3,43,N
1:25:41 AM,20001,2467,600,5,25,N
1:25:42 AM,20001,2486,601,2,35,N
1:25:43 AM,20001,2494,600,5,37,N
1:25:44 AM,20001,2486,597,4,42,N
1:25:45 AM,20001,2472,596,3,44,N
1:25:46 AM,20001,2492,601,4,37,N
1:25:47 AM,20001,2462,602,2,45,N
1:25:48 AM,20001,2485,603,2,50,N
1:25:49 AM,20001,2470,601,2,47,N
1:25:50 AM,20001,2497,596,4,46,N
1:25:51 AM,20001,2490,599,3,28,N
1:25:52 AM,20001,2466,597,4,49,N
1:25:53 AM,20001,2482,598,3,32,N
1:25:54 AM,20001,2488,601,5,27,N
1:25:55 AM,20001,2473,595,2,33,N
1:25:56 AM,20001,2471,603,4,29,N
1:25:57 AM,20001,2478,596,5,31,N
1:25:58 AM,20001,2492,603,2,30,N
1:25:59 AM,20001,2471,598,5,49,N
1:26:00 AM,20001,2493,603,2,27,N
1:26:01 AM,20001,2486,601,4,41,N
1:26:02 AM,20001,2491,603,3,31,N
1:26:03 AM,20001,2460,600,4,47,N
1:26:04 AM,20001,2492,596,2,27,N
1:26:05 AM,20001,2479,598,3,32,N
1:26:06 AM,20001,2468,597,2,50,N
1:26:07 AM,20001,2459,595,5,29,N
1:26:08 AM,20001,2479,597,5,34,N
1:26:09 AM,20001,2487,602,4,31,N
1:26:10 AM,20001,2488,600,3,32,N
1:26:11 AM,20001,2462,598,5,34,N
1:26:12 AM,20001,2452,602,3,39,N
1:26:13 AM,20001,2468,602,2,46,N
1:26:14 AM,20001,2463,602,4,41,N
1:26:15 AM,20001,2454,602,4,39,N
1:26:16 AM,20001,2480,602,5,41,N
1:26:17 AM,20001,2484,602,4,34,N
1:26:18 AM,20001,2474,597,2,41,N
1:26:19 AM,20001,2488,596,5,32,N
1:26:20 AM,20001,2466,603,2,28,N
1:26:21 AM,20001,2474,595,3,34,N
1:26:22 AM,20001,2475,603,3,47,N
1:26:23 AM,20001,2491,595,2,25,N
1:26:24 AM,20001,2459,600,5,39,N
1:26:25 AM,20001,2491,596,2,50,N
1:26:26 AM,20001,2472,600,5,40,N
1:26:27 AM,20001,2496,595,4,29,N
1:26:28 AM,20001,2494,596,4,43,N
1:26:29 AM,20001,2475,602,4,31,N
1:26:30 AM,20001,2450,599,2,48,N
1:26:31 AM,20001,2487,602,2,41,N
1:26:32 AM,20001,2475,596,4,30,N
1:26:33 AM,20001,2459,598,2,48,N
1:26:34 AM,20001,2463,602,3,32,N
1:26:35 AM,20001,2490,602,3,33,N
1:26:36 AM,20001,2479,595,3,47,N
1:26:37 AM,20001,2490,596,3,38,N
1:26:38 AM,20001,2453,598,3,44,N
1:26:39 AM,20001,2474,597,4,44,N
1:26:40 AM,20001,2452,595,5,37,N
1:26:41 AM,20001,2483,600,5,31,N
1:26:42 AM,20001,2496,595,4,32,N
1:26:43 AM,20001,2469,596,2,36,N
1:26:44 AM,20001,2468,597,3,38,N
1:26:45 AM,20001,2478,596,3,25,N
1:26:46 AM,20001,2500,602,3,33,N
1:26:47 AM,20001,2457,599,2,35,N
1:26:48 AM,20001,2469,596,5,27,N
1:26:49 AM,20001,2471,603,2,49,N
1:26:50 AM,20001,2465,603,3,34,N
1:26:51 AM,20001,2476,603,3,48,N
1:26:52 AM,20001,2458,598,3,44,N
1:26:53 AM,20001,2499,602,4,39,N
1:26:54 AM,20001,2496,602,3,28,N
1:26:55 AM,20001,2467,602,5,45,N
1:26:56 AM,20001,2489,599,2,35,N
1:26:57 AM,20001,2456,602,3,40,N
1:26:58 AM,20001,2477,599,5,50,N
1:26:59 AM,20001,2464,600,5,34,N
1:27:00 AM,20001,2465,602,3,32,N
1:27:01 AM,20001,2491,599,2,34,N
1:27:02 AM,20001,2473,601,2,31,N
1:27:03 AM,20001,2495,601,2,48,N
1:27:04 AM,20001,2493,603,4,27,N
1:27:05 AM,20001,2459,599,5,47,N
1:27:06 AM,20001,2458,598,5,26,N
1:27:07 AM,20001,2497,597,5,42,N
1:27:08 AM,20001,2488,595,3,50,N
1:27:09 AM,20001,2475,595,2,25,N
1:27:10 AM,20001,2489,598,4,41,N
1:27:11 AM,20001,2453,595,3,31,N
1:27:12 AM,20001,2487,602,3,44,N
1:27:13 AM,20001,2499,602,5,38,N
1:27:14 AM,20001,2500,595,5,45,N
1:27:15 AM,20001,2484,596,4,38,N
1:27:16 AM,20001,2461,595,4,50,N
1:27:17 AM,20001,2466,597,5,30,N
1:27:18 AM,20001,2482,603,3,43,N
1:27:19 AM,20001,2450,598,5,30,N
1:27:20 AM,20001,2477,601,2,25,N
1:27:21 AM,20001,2473,595,4,27,N
1:27:22 AM,20001,2476,600,5,45,N
1:27:23 AM,20001,2459,598,5,46,N
1:27:24 AM,20001,2461,598,4,44,N
1:27:25 AM,20001,2496,601,5,48,N
1:27:26 AM,20001,2457,600,4,26,N
1:27:27 AM,20001,2452,601,3,48,N
1:27:28 AM,20001,2480,595,5,27,N
1:27:29 AM,20001,2494,601,3,41,N
1:27:30 AM,20001,2477,601,5,48,N
1:27:31 AM,20001,2497,596,5,32,N
1:27:32 AM,20001,2450,601,2,36,N
1:27:33 AM,20001,2463,597,4,39,N
1:27:34 AM,20001,2476,595,5,37,N
1:27:35 AM,20001,2473,597,3,34,N
1:27:36 AM,20001,2484,601,4,50,N
1:27:37 AM,20001,2484,600,3,44,N
1:27:38 AM,20001,2488,602,3,45,N
1:27:39 AM,20001,2482,601,2,40,N
1:27:40 AM,20001,2464,602,2,42,N
1:27:41 AM,20001,2459,597,3,43,N
1:27:42 AM,20001,2464,601,4,26,N
1:27:43 AM,20001,2451,599,2,44,N
1:27:44 AM,20001,2458,599,2,31,N
1:27:45 AM,20001,2492,603,5,35,N
1:27:46 AM,20001,2450,602,5,43,N
1:27:47 AM,20001,2500,602,2,40,N
1:27:48 AM,20001,2456,599,2,37,N
1:27:49 AM,20001,2478,600,5,50,N
1:27:50 AM,20001,2479,595,5,35,N
1:27:51 AM,20001,2494,600,2,49,N
1:27:52 AM,20001,2459,595,2,36,N
1:27:53 AM,20001,2475,595,3,25,N
1:27:54 AM,20001,2464,597,2,36,N
1:27:55 AM,20001,2461,603,4,49,N
1:27:56 AM,20001,2457,598,3,33,N
1:27:57 AM,20001,2472,598,5,44,N
1:27:58 AM,20001,2453,596,2,48,N
1:27:59 AM,20001,2486,595,4,42,N
1:28:00 AM,20001,2473,603,3,46,N
1:28:01 AM,20001,2500,603,2,42,N
1:28:02 AM,20001,2476,596,3,27,N
1:28:03 AM,20001,2494,601,2,34,N
1:28:04 AM,20001,2477,598,5,42,N
1:28:05 AM,20001,2484,597,4,39,N
1:28:06 AM,20001,2487,602,3,50,N
1:28:07 AM,20001,2466,599,3,45,N
1:28:08 AM,20001,2499,601,5,37,N
1:28:09 AM,20001,2483,597,5,48,N
1:28:10 AM,20001,2450,600,2,49,N
1:28:11 AM,20001,2495,598,5,42,N
1:28:12 AM,20001,2481,597,4,48,N
1:28:13 AM,20001,2479,596,5,41,N
1:28:14 AM,20001,2477,597,5,35,N
1:28:15 AM,20001,2484,598,3,42,N
1:28:16 AM,20001,2498,601,5,35,N
1:28:17 AM,20001,2487,600,2,31,N
1:28:18 AM,20001,2454,599,5,29,N
1:28:19 AM,20001,2468,601,4,34,N
1:28:20 AM,20001,2484,603,4,25,N
1:28:21 AM,20001,2497,598,4,32,N
1:28:22 AM,20001,2479,597,2,29,N
1:28:23 AM,20001,2472,600,3,49,N
1:28:24 AM,20001,2481,597,2,40,N
1:28:25 AM,20001,2460,598,2,33,N
1:28:26 AM,20001,2471,601,5,30,N
1:28:27 AM,20001,2461,603,2,50,N
1:28:28 AM,20001,2472,599,2,44,N
1:28:29 AM,20001,2485,597,3,32,N
1:28:30 AM,20001,2478,599,3,40,N
1:28:31 AM,20001,2491,597,4,50,N
1:28:32 AM,20001,2490,595,2,37,N
1:28:33 AM,20001,2483,596,4,40,N
1:28:34 AM,20001,2466,601,4,50,N
1:28:35 AM,20001,2459,603,2,47,N
1:28:36 AM,20001,2496,598,4,28,N
1:28:37 AM,20001,2469,601,4,50,N
1:28:38 AM,20001,2478,597,5,49,N
1:28:39 AM,20001,2452,595,4,50,N
1:28:40 AM,20001,2484,600,2,48,N
1:28:41 AM,20001,2464,600,4,38,N
1:28:42 AM,20001,2473,602,5,33,N
1:28:43 AM,20001,2453,600,5,35,N
1:28:44 AM,20001,2471,599,2,46,N
1:28:45 AM,20001,2459,603,5,41,N
1:28:46 AM,20001,2458,602,2,40,N
1:28:47 AM,20001,2480,602,4,49,N
1:28:48 AM,20001,2460,595,5,31,N
1:28:49 AM,20001,2468,597,4,34,N
1:28:50 AM,20001,2497,600,2,32,N
1:28:51 AM,20001,2499,603,5,38,N
1:28:52 AM,20001,2456,595,3,33,N
1:28:53 AM,20001,2485,597,5,45,N
1:28:54 AM,20001,2467,597,3,50,N
1:28:55 AM,20001,2479,603,2,25,N
1:28:56 AM,20001,2482,603,5,44,N
1:28:57 AM,20001,2488,603,3,25,N
1:28:58 AM,20001,2452,599,4,43,N
1:28:59 AM,20001,2486,598,3,46,N
1:29:00 AM,20001,2483,595,2,40,N
1:29:01 AM,20001,2494,598,2,27,N
1:29:02 AM,20001,2458,601,5,45,N
1:29:03 AM,20001,2454,601,2,33,N
1:29:04 AM,20001,2485,597,2,44,N
1:29:05 AM,20001,2494,596,5,42,N
1:29:06 AM,20001,2480,596,2,36,N
1:29:07 AM,20001,2452,600,5,37,N
1:29:08 AM,20001,2484,602,2,37,N
1:29:09 AM,20001,2490,601,5,32,N
1:29:10 AM,20001,2499,598,5,36,N
1:29:11 AM,20001,2494,600,5,50,N
1:29:12 AM,20001,2451,603,2,48,N
1:29:13 AM,20001,2462,601,5,29,N
1:29:14 AM,20001,2461,603,2,37,N
1:29:15 AM,20001,2469,598,2,41,N
1:29:16 AM,20001,2451,602,2,43,N
1:29:17 AM,20001,2473,596,5,40,N
1:29:18 AM,20001,2459,601,2,25,N
1:29:19 AM,20001,2463,595,2,26,N
1:29:20 AM,20001,2486,596,3,29,N
1:29:21 AM,20001,2469,596,3,27,N
1:29:22 AM,20001,2463,600,2,39,N
1:29:23 AM,20001,2469,599,3,48,N
1:29:24 AM,20001,2452,599,4,41,N
1:29:25 AM,20001,2493,600,3,31,N
1:29:26 AM,20001,2494,599,2,30,N
1:29:27 AM,20001,2494,602,5,43,N
1:29:28 AM,20001,2488,601,4,25,N
1:29:29 AM,20001,2480,602,3,30,N
1:29:30 AM,20001,2476,597,3,47,N
1:29:31 AM,20001,2493,596,5,29,N
1:29:32 AM,20001,2475,600,2,34,N
1:29:33 AM,20001,2456,596,3,31,N
1:29:34 AM,20001,2457,599,3,40,N
1:29:35 AM,20001,2475,595,4,42,N
1:29:36 AM,20001,2481,602,5,46,N
1:29:37 AM,20001,2499,595,3,31,N
1:29:38 AM,20001,2477,603,3,50,N
1:29:39 AM,20001,2491,598,2,27,N
1:29:40 AM,20001,2475,602,3,35,N
1:29:41 AM,20001,2456,598,2,31,N
1:29:42 AM,20001,2475,602,3,29,N
1:29:43 AM,20001,2464,596,4,33,N
1:29:44 AM,20001,2487,596,3,40,N
1:29:45 AM,20001,2464,595,4,42,N
1:29:46 AM,20001,2494,598,2,46,N
1:29:47 AM,20001,2478,595,3,42,N
1:29:48 AM,20001,2499,603,2,41,N
1:29:49 AM,20001,2489,600,2,41,N
1:29:50 AM,20001,2454,603,2,48,N
1:29:51 AM,20001,2485,596,2,35,N
1:29:52 AM,20001,2466,602,3,31,N
1:29:53 AM,20001,2471,600,2,32,N
1:29:54 AM,20001,2485,595,2,45,N
1:29:55 AM,20001,2500,600,3,35,N
1:29:56 AM,20001,2453,601,4,43,N
1:29:57 AM,20001,2485,600,3,29,N
1:29:58 AM,20001,2481,595,5,48,N
1:29:59 AM,20001,2463,595,5,36,N
1:30:00 AM,20001,2480,598,3,43,N
1:30:01 AM,20001,2482,600,2,33,N
1:30:02 AM,20001,2484,596,2,41,N
1:30:03 AM,20001,2463,597,4,33,N
1:30:04 AM,20001,2496,601,4,31,N
1:30:05 AM,20001,2458,597,3,31,N
1:30:06 AM,20001,2464,599,2,39,N
1:30:07 AM,20001,2461,595,3,48,N
1:30:08 AM,20001,2457,598,2,28,N
1:30:09 AM,20001,2485,596,5,35,N
1:30:10 AM,20001,2459,601,3,30,N
1:30:11 AM,20001,2461,599,4,49,N
1:30:12 AM,20001,2473,597,2,43,N
1:30:13 AM,20001,2480,597,4,47,N
1:30:14 AM,20001,2467,600,5,44,N
1:30:15 AM,20001,2456,600,2,45,N
1:30:16 AM,20001,2486,595,2,43,N
1:30:17 AM,20001,2479,598,4,33,N
1:30:18 AM,20001,2474,597,4,38,N
1:30:19 AM,20001,2493,598,2,34,N
1:30:20 AM,20001,2455,602,5,26,N
1:30:21 AM,20001,2458,596,4,31,N
1:30:22 AM,20001,2481,595,4,28,N
1:30:23 AM,20001,2450,601,4,44,N
1:30:24 AM,20001,2486,596,5,39,N
1:30:25 AM,20001,2498,595,2,47,N
1:30:26 AM,20001,2491,603,3,38,N
1:30:27 AM,20001,2479,599,3,38,N
1:30:28 AM,20001,2496,596,3,40,N
1:30:29 AM,20001,2494,595,2,40,N
1:30:30 AM,20001,2455,603,4,38,N
1:30:31 AM,20001,2472,602,3,34,N
1:30:32 AM,20001,2457,602,4,30,N
1:30:33 AM,20001,2483,597,2,36,N
1:30:34 AM,20001,2492,595,3,31,N
1:30:35 AM,20001,2480,601,5,37,N
1:30:36 AM,20001,2488,602,2,41,N
1:30:37 AM,20001,2498,597,5,27,N
1:30:38 AM,20001,2472,602,5,26,N
1:30:39 AM,20001,2496,601,4,32,N
1:30:40 AM,20001,2466,597,4,26,N
1:30:41 AM,20001,2486,598,3,47,N
1:30:42 AM,20001,2478,603,5,48,N
1:30:43 AM,20001,2482,603,3,41,N
1:30:44 AM,20001,2452,601,5,34,N
1:30:45 AM,20001,2475,599,2,31,N
1:30:46 AM,20001,2466,595,5,29,N
1:30:47 AM,20001,2470,602,2,35,N
1:30:48 AM,20001,2463,597,3,46,N
1:30:49 AM,20001,2495,595,3,30,N
1:30:50 AM,20001,2460,599,2,47,N
1:30:51 AM,20001,2496,599,5,40,N
1:30:52 AM,20001,2455,603,5,36,N
1:30:53 AM,20001,2485,603,5,29,N
1:30:54 AM,20001,2479,598,4,40,N
1:30:55 AM,20001,2480,598,2,35,N
1:30:56 AM,20001,2484,598,2,36,N
1:30:57 AM,20001,2456,596,5,42,N
1:30:58 AM,20001,2499,596,5,37,N
1:30:59 AM,20001,2453,599,2,47,N
1:31:00 AM,20001,2500,600,3,45,N
1:31:01 AM,20001,2453,600,5,44,N
1:31:02 AM,20001,2464,597,2,27,N
1:31:03 AM,20001,2462,599,5,41,N
1:31:04 AM,20001,2467,600,3,28,N
1:31:05 AM,20001,2486,603,5,36,N
1:31:06 AM,20001,2474,599,2,47,N
1:31:07 AM,20001,2490,602,3,38,N
1:31:08 AM,20001,2482,598,2,39,N
1:31:09 AM,20001,2454,597,3,41,N
1:31:10 AM,20001,2463,598,5,33,N
1:31:11 AM,20001,2498,602,5,42,N
1:31:12 AM,20001,2496,598,2,35,N
1:31:13 AM,20001,2467,601,5,43,N
1:31:14 AM,20001,2492,597,3,47,N
1:31:15 AM,20001,2489,598,5,33,N
1:31:16 AM,20001,2468,599,3,32,N
1:31:17 AM,20001,2486,598,5,49,N
1:31:18 AM,20001,2450,601,5,47,N
1:31:19 AM,20001,2461,601,5,46,N
1:31:20 AM,20001,2465,603,2,27,N
1:31:21 AM,20001,2472,598,2,46,N
1:31:22 AM,20001,2493,600,3,30,N
1:31:23 AM,20001,2492,600,3,34,N
1:31:24 AM,20001,2484,596,2,39,N
1:31:25 AM,20001,2456,595,4,26,N
1:31:26 AM,20001,2485,598,2,25,N
1:31:27 AM,20001,2469,601,4,47,N
1:31:28 AM,20001,2471,597,3,35,N
1:31:29 AM,20001,2497,596,4,41,N
1:31:30 AM,20001,2472,600,3,27,N
1:31:31 AM,20001,2467,598,2,26,N
1:31:32 AM,20001,2479,596,4,42,N
1:31:33 AM,20001,2491,603,4,29,N
1:31:34 AM,20001,2483,598,4,34,N
1:31:35 AM,20001,2460,602,5,43,N
1:31:36 AM,20001,2468,595,3,38,N
1:31:37 AM,20001,2491,595,5,37,N
1:31:38 AM,20001,2467,597,2,28,N
1:31:39 AM,20001,2490,601,4,42,N
1:31:40 AM,20001,2469,603,5,26,N
1:31:41 AM,20001,2462,599,2,46,N
1:31:42 AM,20001,2465,598,2,29,N
1:31:43 AM,20001,2500,597,2,34,N
1:31:44 AM,20001,2472,601,3,26,N
1:31:45 AM,20001,2477,595,3,45,N
1:31:46 AM,20001,2459,599,2,25,N
1:31:47 AM,20001,2490,597,4,33,N
1:31:48 AM,20001,2451,599,2,46,N
1:31:49 AM,20001,2479,600,4,38,N
1:31:50 AM,20001,2489,603,5,46,N
1:31:51 AM,20001,2458,598,5,50,N
1:31:52 AM,20001,2456,598,2,48,N
1:31:53 AM,20001,2453,595,5,27,N
1:31:54 AM,20001,2475,595,3,36,N
1:31:55 AM,20001,2469,600,5,46,N
1:31:56 AM,20001,2456,603,3,33,N
1:31:57 AM,20001,2474,597,3,42,N
1:31:58 AM,20001,2481,600,4,32,N
1:31:59 AM,20001,2469,600,4,44,N
1:32:00 AM,20001,2478,599,4,45,N
1:32:01 AM,20001,2472,601,4,47,N
1:32:02 AM,20001,2486,599,5,25,N
1:32:03 AM,20001,2477,600,3,47,N
1:32:04 AM,20001,2497,600,3,33,N
1:32:05 AM,20001,2465,600,3,49,N
1:32:06 AM,20001,2470,601,4,31,N
1:32:07 AM,20001,2498,599,4,49,N
1:32:08 AM,20001,2482,602,2,44,N
1:32:09 AM,20001,2468,603,2,37,N
1:32:10 AM,20001,2458,599,3,44,N
1:32:11 AM,20001,2450,600,5,41,N
1:32:12 AM,20001,2485,602,3,46,N
1:32:13 AM,20001,2459,602,3,25,N
1:32:14 AM,20001,2469,595,2,42,N
1:32:15 AM,20001,2466,600,5,28,N
1:32:16 AM,20001,2451,596,5,42,N
1:32:17 AM,20001,2450,597,3,36,N
1:32:18 AM,20001,2455,595,3,37,N
1:32:19 AM,20001,2486,603,3,43,N
1:32:20 AM,20001,2486,603,2,48,N
1:32:21 AM,20001,2461,599,4,39,N
1:32:22 AM,20001,2458,597,3,48,N
1:32:23 AM,20001,2466,601,4,47,N
1:32:24 AM,20001,2490,596,3,28,N
1:32:25 AM,20001,2451,595,3,44,N
1:32:26 AM,20001,2463,601,3,27,N
1:32:27 AM,20001,2450,601,5,35,N
1:32:28 AM,20001,2465,601,5,49,N
1:32:29 AM,20001,2456,596,5,32,N
1:32:30 AM,20001,2461,598,2,49,N
1:32:31 AM,20001,2458,598,3,45,N
1:32:32 AM,20001,2457,595,3,27,N
1:32:33 AM,20001,2489,598,2,44,N
1:32:34 AM,20001,2485,603,3,30,N
1:32:35 AM,20001,2458,599,5,47,N
1:32:36 AM,20001,2500,601,4,27,N
1:32:37 AM,20001,2490,600,5,46,N
1:32:38 AM,20001,2450,598,2,41,N
1:32:39 AM,20001,2487,599,2,29,N
1:32:40 AM,20001,2483,602,3,46,N
1:32:41 AM,20001,2452,598,2,32,N
1:32:42 AM,20001,2455,603,5,40,N
1:32:43 AM,20001,2496,602,5,47,N
1:32:44 AM,20001,2498,595,5,36,N
1:32:45 AM,20001,2472,596,5,50,N
1:32:46 AM,20001,2456,595,4,44,N
1:32:47 AM,20001,2490,602,2,47,N
1:32:48 AM,20001,2454,597,2,28,N
1:32:49 AM,20001,2451,599,4,47,N
1:32:50 AM,20001,2470,596,4,26,N
1:32:51 AM,20001,2455,603,2,49,N
1:32:52 AM,20001,2472,600,2,32,N
1:32:53 AM,20001,2467,600,4,34,N
1:32:54 AM,20001,2484,602,3,28,N
1:32:55 AM,20001,2482,597,4,27,N
1:32:56 AM,20001,2500,598,4,38,N
1:32:57 AM,20001,2453,596,2,35,N
1:32:58 AM,20001,2453,595,4,42,N
1:32:59 AM,20001,2499,602,5,28,N
1:33:00 AM,20001,2460,601,5,25,N
1:33:01 AM,20001,2498,597,5,42,N
1:33:02 AM,20001,2463,600,5,27,N
1:33:03 AM,20001,2500,598,2,45,N
1:33:04 AM,20001,2463,596,3,32,N
1:33:05 AM,20001,2468,597,5,43,N
1:33:06 AM,20001,2484,601,2,45,N
1:33:07 AM,20001,2462,601,5,47,N
1:33:08 AM,20001,2487,596,3,49,N
1:33:09 AM,20001,2491,598,3,44,N
1:33:10 AM,20001,2487,600,3,35,N
1:33:11 AM,20001,2486,597,3,29,N
1:33:12 AM,20001,2473,598,2,28,N
1:33:13 AM,20001,2488,602,5,36,N
1:33:14 AM,20001,2494,597,4,49,N
1:33:15 AM,20001,2459,600,5,47,N
1:33:16 AM,20001,2473,602,5,34,N
1:33:17 AM,20001,2496,600,5,48,N
1:33:18 AM,20001,2464,597,4,48,N
1:33:19 AM,20001,2496,597,4,25,N
1:33:20 AM,20001,2480,598,3,50,N
1:33:21 AM,20001,2481,599,2,31,N
1:33:22 AM,20001,2467,598,4,42,N
1:33:23 AM,20001,2457,598,5,44,N
1:33:24 AM,20001,2469,603,2,50,N
1:33:25 AM,20001,2462,598,3,44,N
1:33:26 AM,20001,2497,597,4,47,N
1:33:27 AM,20001,2471,597,3,42,N
1:33:28 AM,20001,2499,600,5,32,N
1:33:29 AM,20001,2494,602,2,37,N
1:33:30 AM,20001,2494,599,5,39,N
1:33:31 AM,20001,2464,598,3,28,N
1:33:32 AM,20001,2497,596,5,26,N
1:33:33 AM,20001,2460,595,5,47,N
1:33:34 AM,20001,2471,602,5,41,N
1:33:35 AM,20001,2494,601,4,47,N
1:33:36 AM,20001,2454,599,3,45,N
1:33:37 AM,20001,2483,598,2,38,N
1:33:38 AM,20001,2459,598,5,50,N
1:33:39 AM,20001,2486,602,3,25,N
1:33:40 AM,20001,2468,602,5,36,N
1:33:41 AM,20001,2453,599,2,25,N
1:33:42 AM,20001,2478,600,2,48,N
1:33:43 AM,20001,2496,599,5,45,N
1:33:44 AM,20001,2480,596,4,28,N
1:33:45 AM,20001,2456,600,2,33,N
1:33:46 AM,20001,2491,598,3,40,N
1:33:47 AM,20001,2456,600,4,45,N
1:33:48 AM,20001,2486,595,3,41,N
1:33:49 AM,20001,2484,595,5,34,N
1:33:50 AM,20001,2481,601,4,50,N
1:33:51 AM,20001,2452,603,3,37,N
1:33:52 AM,20001,2485,601,5,43,N
1:33:53 AM,20001,2488,603,2,26,N
1:33:54 AM,20001,2474,597,3,45,N
1:33:55 AM,20001,2488,595,2,41,N
1:33:56 AM,20001,2476,595,4,36,N
1:33:57 AM,20001,2472,595,4,32,N
1:33:58 AM,20001,2476,595,2,48,N
